"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"mm10-Nr1h3",0,1.04387202402638,0.843,0.049,0,"2","mm10-Nr1h3"
"mm10-Car5b",0,1.02446695973476,0.814,0.08,0,"2","mm10-Car5b"
"mm10-Aldh6a1",0,0.95587287757102,0.758,0.087,0,"2","mm10-Aldh6a1"
"mm10-Aco1",0,0.905610491046205,0.828,0.157,0,"2","mm10-Aco1"
"mm10-Lpin1",0,0.880198245895831,0.747,0.047,0,"2","mm10-Lpin1"
"mm10-Slc5a6",0,0.856845729732332,0.795,0.062,0,"2","mm10-Slc5a6"
"mm10-Pex11a",0,0.795912716422557,0.793,0.1,0,"2","mm10-Pex11a"
"mm10-S100a8",0,0.790944303036404,0.633,0.032,0,"2","mm10-S100a8"
"mm10-Camp",0,0.783416032826513,0.568,0.013,0,"2","mm10-Camp"
"mm10-Car3",0,0.761449301044784,0.408,0.008,0,"2","mm10-Car3"
"mm10-A530016L24Rik",0,0.759615509374589,0.725,0.01,0,"2","mm10-A530016L24Rik"
"mm10-Thrsp",0,0.757877026247326,0.29,0.004,0,"2","mm10-Thrsp"
"mm10-Abca1",0,0.739700010021913,0.723,0.045,0,"2","mm10-Abca1"
"mm10-Poln",0,0.71773896309607,0.572,0.007,0,"2","mm10-Poln"
"mm10-Lrig1",0,0.716182323173207,0.734,0.097,0,"2","mm10-Lrig1"
"mm10-Sh2b2",0,0.69989873989794,0.74,0.058,0,"2","mm10-Sh2b2"
"mm10-Tmem135",0,0.69694853904177,0.736,0.082,0,"2","mm10-Tmem135"
"mm10-Pfkfb3",0,0.686477035828359,0.544,0.034,0,"2","mm10-Pfkfb3"
"mm10-Mfsd12",0,0.666597758317114,0.731,0.08,0,"2","mm10-Mfsd12"
"mm10-Aldh1a7",0,0.638469521438237,0.585,0.015,0,"2","mm10-Aldh1a7"
"mm10-Parm1",0,0.636950358096311,0.557,0.048,0,"2","mm10-Parm1"
"mm10-Lgals12",0,0.636004323904546,0.64,0.004,0,"2","mm10-Lgals12"
"mm10-Dbt",0,0.630098069877213,0.659,0.04,0,"2","mm10-Dbt"
"mm10-Kcnk3",0,0.605811133527318,0.611,0.064,0,"2","mm10-Kcnk3"
"mm10-Arxes1",0,0.603816510039539,0.415,0.019,0,"2","mm10-Arxes1"
"mm10-Pxmp2",0,0.578363463085248,0.585,0.059,0,"2","mm10-Pxmp2"
"mm10-Ankef1",0,0.566570047184817,0.609,0.014,0,"2","mm10-Ankef1"
"mm10-Tmem120b",0,0.551784555498807,0.668,0.056,0,"2","mm10-Tmem120b"
"mm10-Fam83a",0,0.545625542583797,0.611,0.012,0,"2","mm10-Fam83a"
"mm10-Prlr",0,0.539866955392427,0.528,0.012,0,"2","mm10-Prlr"
"mm10-Adhfe1",0,0.539211079878004,0.555,0.017,0,"2","mm10-Adhfe1"
"mm10-Car2",0,0.535800935574988,0.362,0.005,0,"2","mm10-Car2"
"mm10-Hp",0,0.522072098229159,0.419,0.017,0,"2","mm10-Hp"
"mm10-Trem2",0,0.503587865112619,0.491,0.01,0,"2","mm10-Trem2"
"mm10-Wfdc12",0,0.502236925545913,0.448,0.009,0,"2","mm10-Wfdc12"
"mm10-Gda",0,0.487496356710714,0.487,0.035,0,"2","mm10-Gda"
"mm10-Slc2a4",0,0.485358769253414,0.461,0.003,0,"2","mm10-Slc2a4"
"mm10-Col15a1",0,0.473174800168653,0.539,0.043,0,"2","mm10-Col15a1"
"mm10-Sort1",0,0.465251194270769,0.496,0.014,0,"2","mm10-Sort1"
"mm10-Apoc4",0,0.46181396091281,0.352,0.004,0,"2","mm10-Apoc4"
"mm10-Nat8l",0,0.458961659140022,0.493,0.001,0,"2","mm10-Nat8l"
"mm10-Pdzd2",0,0.419741853256277,0.459,0.013,0,"2","mm10-Pdzd2"
"mm10-Mcam",0,0.415408599796192,0.456,0.022,0,"2","mm10-Mcam"
"mm10-Gramd1b",0,0.398694476131595,0.469,0.033,0,"2","mm10-Gramd1b"
"mm10-Klf15",0,0.3862950292022,0.43,0.001,0,"2","mm10-Klf15"
"mm10-3930402G23Rik",0,0.365827605324935,0.454,0.013,0,"2","mm10-3930402G23Rik"
"mm10-N4bp2l1",0,0.350291971195167,0.461,0.027,0,"2","mm10-N4bp2l1"
"mm10-Atp1a2",0,0.33674619499715,0.367,0.004,0,"2","mm10-Atp1a2"
"mm10-Vsir",0,0.316315688598516,0.378,0.006,0,"2","mm10-Vsir"
"mm10-Slc36a2",0,0.308909871853662,0.338,0,0,"2","mm10-Slc36a2"
"mm10-Clstn3",0,0.295093340404125,0.369,0.002,0,"2","mm10-Clstn3"
"mm10-Abcd2",0,0.283782654791369,0.349,0.015,0,"2","mm10-Abcd2"
"mm10-Orm2",0,0.264158341684261,0.321,0.011,0,"2","mm10-Orm2"
"mm10-Abhd15",0,0.260433966505558,0.367,0.009,0,"2","mm10-Abhd15"
"mm10-Spry4",1.06848022705119e-307,0.398571504361434,0.491,0.039,1.65710598413369e-303,"2","mm10-Spry4"
"mm10-Cdkn2c",1.64653497882587e-302,2.14685626917906,0.952,0.324,2.55361109866104e-298,"2","mm10-Cdkn2c"
"mm10-Aifm2",2.17544614473264e-301,0.522061173750542,0.624,0.075,3.37389942586586e-297,"2","mm10-Aifm2"
"mm10-Fam110c",6.19841275864048e-297,0.338585734283016,0.434,0.031,9.61311834737552e-293,"2","mm10-Fam110c"
"mm10-Tst",9.1025141323762e-294,0.534044837178116,0.635,0.081,1.41170891679023e-289,"2","mm10-Tst"
"mm10-Echdc1",1.31246353997309e-293,1.07013962102751,0.806,0.158,2.03549970414426e-289,"2","mm10-Echdc1"
"mm10-Agpat2",6.4910315322599e-291,2.51650987730266,0.985,0.457,1.00669408033819e-286,"2","mm10-Agpat2"
"mm10-Mapk6",2.74026584621461e-289,1.35138361482972,0.917,0.267,4.24987830089424e-285,"2","mm10-Mapk6"
"mm10-Map7d2",8.72236053101771e-287,0.340816216153731,0.397,0.025,1.35275089475554e-282,"2","mm10-Map7d2"
"mm10-Ralgapa2",9.9331541815561e-286,0.660485481093813,0.736,0.113,1.54053288201754e-281,"2","mm10-Ralgapa2"
"mm10-Emc9",4.10380550770744e-285,0.77221815941771,0.758,0.132,6.36459196190348e-281,"2","mm10-Emc9"
"mm10-Pim3",1.32762277761818e-284,1.28307299656898,0.921,0.274,2.05901016580804e-280,"2","mm10-Pim3"
"mm10-Arl4a",4.52729036120787e-281,0.844797153153305,0.683,0.11,7.02137462119728e-277,"2","mm10-Arl4a"
"mm10-Pde3b",1.10433927893612e-280,0.466597732558407,0.539,0.056,1.71271978770202e-276,"2","mm10-Pde3b"
"mm10-Lpl",1.05147120450211e-279,4.22876920510117,1,0.762,1.63072669106232e-275,"2","mm10-Lpl"
"mm10-Pex16",3.73795910278309e-276,1.0387556283343,0.865,0.226,5.79720077250629e-272,"2","mm10-Pex16"
"mm10-Mmd",7.78788740569971e-274,2.42133243963201,0.976,0.449,1.20782345774997e-269,"2","mm10-Mmd"
"mm10-Kdm7a",6.2338544290295e-273,0.750285885648815,0.788,0.142,9.66808483398186e-269,"2","mm10-Kdm7a"
"mm10-Kat2b",4.20674984998854e-271,0.590466200770644,0.734,0.118,6.52424834234723e-267,"2","mm10-Kat2b"
"mm10-Bcar3",4.22128319491379e-271,0.356470023037945,0.489,0.047,6.54678810699179e-267,"2","mm10-Bcar3"
"mm10-Sft2d2",1.31034701155058e-270,0.319919499644626,0.439,0.036,2.03221718021379e-266,"2","mm10-Sft2d2"
"mm10-Noct",1.11118211751283e-268,0.752688095366062,0.736,0.13,1.72333234605065e-264,"2","mm10-Noct"
"mm10-Pemt",3.50824579361177e-266,0.65340577854999,0.751,0.144,5.4409384013125e-262,"2","mm10-Pemt"
"mm10-Nampt",8.66254508651493e-265,1.41631958038633,0.934,0.294,1.3434741174676e-260,"2","mm10-Nampt"
"mm10-S100a1",8.95742614779262e-264,2.40470775281015,0.963,0.404,1.38920722126116e-259,"2","mm10-S100a1"
"mm10-Abhd5",6.2152584275544e-262,1.38886108061954,0.945,0.374,9.63924429529412e-258,"2","mm10-Abhd5"
"mm10-Scp2",1.49962628447637e-261,2.26328339626606,0.991,0.657,2.32577040459441e-257,"2","mm10-Scp2"
"mm10-Plin41",2.70278749302619e-261,0.991344486809933,0.795,0.155,4.19175312293432e-257,"2","mm10-Plin4"
"mm10-Cox141",2.90627434012074e-260,1.85745838495124,1,0.987,4.50734087409326e-256,"2","mm10-Cox14"
"mm10-Txlng",5.74725720208366e-260,0.465015388458162,0.622,0.086,8.91342119471155e-256,"2","mm10-Txlng"
"mm10-Cluh",8.09761602323771e-260,0.985174735468048,0.906,0.245,1.25585926904394e-255,"2","mm10-Cluh"
"mm10-Ell2",3.47958606488688e-258,0.46279725772383,0.598,0.079,5.39649002803306e-254,"2","mm10-Ell2"
"mm10-C31",5.56405891191032e-258,1.12444659752523,0.817,0.156,8.62929896648172e-254,"2","mm10-C3"
"mm10-3110043O21Rik",5.00438508390329e-256,0.498348088580141,0.576,0.075,7.76130082662561e-252,"2","mm10-3110043O21Rik"
"mm10-Fam13a1",1.89647987131572e-254,0.699680710154024,0.777,0.138,2.94125063242354e-250,"2","mm10-Fam13a"
"mm10-Slc1a3",1.92700676174667e-252,1.20599916916979,0.9,0.25,2.98859478679291e-248,"2","mm10-Slc1a3"
"mm10-Fabp5",8.04193508206417e-252,3.07601990364671,0.998,0.889,1.24722371187733e-247,"2","mm10-Fabp5"
"mm10-Reep6",5.35026044861513e-251,0.318867049328193,0.421,0.036,8.2977189297572e-247,"2","mm10-Reep6"
"mm10-Mgll",1.14435518623519e-250,0.320430956119764,0.343,0.021,1.77478045833215e-246,"2","mm10-Mgll"
"mm10-Mcur1",1.26699222123586e-250,0.852820806617178,0.849,0.212,1.9649782359147e-246,"2","mm10-Mcur1"
"mm10-Aoc3",7.65476028532988e-250,0.492430427763028,0.579,0.075,1.18717677265181e-245,"2","mm10-Aoc3"
"mm10-Uqcrq",1.55340627113691e-249,1.53592534688503,1,0.999,2.40917778590624e-245,"2","mm10-Uqcrq"
"mm10-Adipor2",1.74442061841897e-248,1.09911570109928,0.902,0.276,2.70542193710599e-244,"2","mm10-Adipor2"
"mm10-Ywhab",1.85118176700276e-248,1.71604011735043,1,0.959,2.87099780244457e-244,"2","mm10-Ywhab"
"mm10-Cav2",9.68321195758436e-247,1.96206453237728,0.993,0.681,1.50176934250176e-242,"2","mm10-Cav2"
"mm10-Uqcr10",7.31286770784709e-246,1.52276151705916,1,0.997,1.13415265281e-241,"2","mm10-Uqcr10"
"mm10-Pdhb",9.17720170064805e-246,1.2296696798126,0.937,0.36,1.42329221175351e-241,"2","mm10-Pdhb"
"mm10-Mpc1",4.09307902030348e-245,1.97294172505171,0.989,0.806,6.34795625258866e-241,"2","mm10-Mpc1"
"mm10-Cox8a",6.245683862187e-245,1.17843962233849,1,1,9.68643110186582e-241,"2","mm10-Cox8a"
"mm10-Tmem120a",6.98983463646513e-244,2.65680423797703,0.991,0.692,1.08405345376938e-239,"2","mm10-Tmem120a"
"mm10-Tmem53",2.30494568172936e-243,0.791867844299223,0.777,0.172,3.57474025779407e-239,"2","mm10-Tmem53"
"mm10-Uqcr11",2.62468144266364e-242,1.52525836360737,1,0.998,4.07061844942704e-238,"2","mm10-Uqcr11"
"mm10-Igfbp41",3.21931508900961e-242,1.15184284248726,0.913,0.261,4.992835771545e-238,"2","mm10-Igfbp4"
"mm10-Gpt",4.07599731644605e-241,0.287300979526243,0.284,0.013,6.32146423807618e-237,"2","mm10-Gpt"
"mm10-Chpt1",7.77085749252718e-241,1.68415725130973,0.965,0.438,1.20518228851604e-236,"2","mm10-Chpt1"
"mm10-mt-Nd11",9.06854635535107e-241,2.29321884311222,1,1,1.4064408542514e-236,"2","mm10-mt-Nd1"
"mm10-Bckdhb",1.0840627466589e-240,0.849152059283939,0.806,0.196,1.68127291379328e-236,"2","mm10-Bckdhb"
"mm10-Ak2",1.16494558154763e-237,1.7687777070453,0.978,0.633,1.80671410242222e-233,"2","mm10-Ak2"
"mm10-Scd1",3.17957076423239e-237,4.33892245031199,0.913,0.329,4.93119629824802e-233,"2","mm10-Scd1"
"mm10-Gpcpd1",1.96180077587654e-234,1.01651747569375,0.812,0.194,3.04255682330693e-230,"2","mm10-Gpcpd1"
"mm10-Mpc2",6.77889713547747e-234,2.20307906201831,0.993,0.88,1.0513391567412e-229,"2","mm10-Mpc2"
"mm10-Pla2g16",3.36126935515966e-233,1.56904114927016,0.961,0.449,5.21299264291711e-229,"2","mm10-Pla2g16"
"mm10-Ttyh2",6.01893807712361e-233,0.46678120659692,0.655,0.108,9.33477106381101e-229,"2","mm10-Ttyh2"
"mm10-Mgst11",4.32788969409458e-230,2.59714350637871,1,0.755,6.71212412657128e-226,"2","mm10-Mgst1"
"mm10-Atp5g3",5.82245336358931e-228,1.5870675055344,1,0.974,9.03004292159066e-224,"2","mm10-Atp5g3"
"mm10-Bnip3",4.0139100960251e-226,1.0560479382915,0.869,0.279,6.22517316792533e-222,"2","mm10-Bnip3"
"mm10-Ndufb9",7.75649382585057e-225,1.30737220240718,0.998,0.993,1.20295462745116e-220,"2","mm10-Ndufb9"
"mm10-Fam117a",7.94357467895684e-225,0.306909276783527,0.443,0.045,1.23196899695942e-220,"2","mm10-Fam117a"
"mm10-Hibadh",2.16460037848118e-223,1.35807291038105,0.983,0.554,3.35707872698646e-219,"2","mm10-Hibadh"
"mm10-Prps1",5.75216874989455e-222,1.40943363882372,0.913,0.388,8.92103851421146e-218,"2","mm10-Prps1"
"mm10-Atp5g1",2.24571951071001e-220,1.33930187694695,1,0.996,3.48288638916015e-216,"2","mm10-Atp5g1"
"mm10-Sdpr",1.86927455200938e-219,1.05621440824392,0.897,0.319,2.89905790271135e-215,"2","mm10-Sdpr"
"mm10-Fgfrl11",5.96825856072208e-219,0.79336279762611,0.867,0.227,9.25617220182387e-215,"2","mm10-Fgfrl1"
"mm10-Mmgt1",2.67734504264964e-218,0.620668897649804,0.742,0.16,4.15229442664532e-214,"2","mm10-Mmgt1"
"mm10-Gprc5b",1.13375839141716e-214,0.539276443853097,0.727,0.148,1.75834588924887e-210,"2","mm10-Gprc5b"
"mm10-Idh3a",1.65447065748302e-214,1.41477353655651,0.959,0.512,2.56591854269042e-210,"2","mm10-Idh3a"
"mm10-Idh11",2.20806456589561e-214,1.41068774909369,0.974,0.506,3.42448733524751e-210,"2","mm10-Idh1"
"mm10-Aco2",9.27845949114944e-214,1.3903961172595,0.987,0.631,1.43899628248237e-209,"2","mm10-Aco2"
"mm10-Chp1",3.13859662153872e-213,1.31510410062406,0.98,0.604,4.8676495003444e-209,"2","mm10-Chp1"
"mm10-Paqr41",1.28077559837164e-212,0.922408840910074,0.889,0.276,1.98635487551458e-208,"2","mm10-Paqr4"
"mm10-Pxmp4",2.24764628169945e-212,0.841646312649482,0.854,0.255,3.48587461828767e-208,"2","mm10-Pxmp4"
"mm10-Mknk2",1.49565702748288e-211,1.05125531067357,0.823,0.234,2.3196144839232e-207,"2","mm10-Mknk2"
"mm10-Cycs",9.95944655419836e-211,1.78632111889952,1,0.945,1.54461056609062e-206,"2","mm10-Cycs"
"mm10-Rb1",1.01554965371081e-210,0.348672942892653,0.517,0.069,1.57501595794009e-206,"2","mm10-Rb1"
"mm10-Cat",1.29355277934763e-210,1.00512887956366,0.834,0.239,2.00617100549023e-206,"2","mm10-Cat"
"mm10-Gstz1",6.6351183099349e-210,1.09552478359364,0.819,0.244,1.0290404986878e-205,"2","mm10-Gstz1"
"mm10-Pex13",5.50226214444656e-209,0.868960428343989,0.869,0.284,8.53345835982217e-205,"2","mm10-Pex13"
"mm10-Reep5",1.07150087209613e-208,1.64921281688678,0.991,0.892,1.66179070253389e-204,"2","mm10-Reep5"
"mm10-Emc6",9.28137927991494e-208,1.22468007262141,0.998,0.857,1.43944911252201e-203,"2","mm10-Emc6"
"mm10-Fam49b",3.95331921939327e-207,1.3569236490521,0.939,0.46,6.13120277735702e-203,"2","mm10-Fam49b"
"mm10-Ywhag",7.33708175013072e-207,1.48837702124752,1,0.798,1.13790800862777e-202,"2","mm10-Ywhag"
"mm10-Cav1",4.02586615131653e-206,1.76427348938152,0.998,0.949,6.24371581407681e-202,"2","mm10-Cav1"
"mm10-Ap3s11",7.09708926795773e-206,1.54209590035794,0.998,0.887,1.10068757456756e-201,"2","mm10-Ap3s1"
"mm10-Tbc1d4",7.12557742608223e-206,0.363436718701158,0.55,0.081,1.10510580301109e-201,"2","mm10-Tbc1d4"
"mm10-Xbp1",1.53042285589918e-205,1.08115766009731,0.878,0.315,2.37353280721404e-201,"2","mm10-Xbp1"
"mm10-Trp53inp2",3.11105080373802e-205,0.717588352461749,0.633,0.116,4.82492869151729e-201,"2","mm10-Trp53inp2"
"mm10-Hibch",9.00329963093016e-205,0.589132979460971,0.701,0.151,1.39632173976096e-200,"2","mm10-Hibch"
"mm10-Dhcr7",1.13215267193444e-204,0.597715612512619,0.629,0.116,1.75585557890312e-200,"2","mm10-Dhcr7"
"mm10-Slc9a6",2.89755588982128e-204,0.433770054458489,0.579,0.094,4.49381942952382e-200,"2","mm10-Slc9a6"
"mm10-Chchd2",3.89601726139943e-204,1.22836854575173,1,1,6.04233317070438e-200,"2","mm10-Chchd2"
"mm10-Nrip1",5.32354291675712e-204,0.783114394339421,0.823,0.214,8.25628270959862e-200,"2","mm10-Nrip1"
"mm10-Mrpl12",5.63395050035167e-204,1.47022344608456,0.987,0.874,8.7376938309954e-200,"2","mm10-Mrpl12"
"mm10-Syn2",6.41006409133702e-201,0.396207964100498,0.472,0.061,9.94136839925459e-197,"2","mm10-Syn2"
"mm10-Hsdl2",7.56941644918161e-201,0.473571527807398,0.614,0.11,1.17394079710358e-196,"2","mm10-Hsdl2"
"mm10-Rreb1",7.30245378930444e-200,0.46901067046497,0.622,0.114,1.13253755818323e-195,"2","mm10-Rreb1"
"mm10-Cd1d1",1.20327465967698e-199,0.392861420585794,0.426,0.05,1.86615866969303e-195,"2","mm10-Cd1d1"
"mm10-Pparg",1.73087141722926e-199,0.868689623939632,0.878,0.302,2.68440848098086e-195,"2","mm10-Pparg"
"mm10-Lfng",2.53432308027456e-199,0.286413295425501,0.371,0.036,3.93048166519782e-195,"2","mm10-Lfng"
"mm10-Tank",3.83681754446773e-199,0.812157758255683,0.889,0.314,5.95052032971501e-195,"2","mm10-Tank"
"mm10-Apln",2.21784561450186e-197,0.489773348014188,0.522,0.08,3.43965676353093e-193,"2","mm10-Apln"
"mm10-Azin2",2.78020320916253e-196,0.461236102283695,0.635,0.118,4.31181715709016e-192,"2","mm10-Azin2"
"mm10-Mtch2",1.87141097743704e-192,1.29843354024979,0.996,0.922,2.90237128490711e-188,"2","mm10-Mtch2"
"mm10-Armcx4",1.96463333654824e-192,0.368018739181965,0.507,0.075,3.04694984165266e-188,"2","mm10-Armcx4"
"mm10-Dbi1",2.30552205470289e-192,2.11272971391869,1,0.981,3.57563415463871e-188,"2","mm10-Dbi"
"mm10-Aldh4a1",4.41263954439878e-191,0.291079563561402,0.419,0.049,6.84356266940807e-187,"2","mm10-Aldh4a1"
"mm10-Lrrc8d",1.2430902716463e-190,0.4713539697897,0.55,0.092,1.92790870229625e-186,"2","mm10-Lrrc8d"
"mm10-1190005I06Rik",1.7271335342921e-190,0.602208980927829,0.771,0.187,2.67861139833361e-186,"2","mm10-1190005I06Rik"
"mm10-Apoc1",1.4607338861145e-189,0.609290914762231,0.443,0.056,2.26545218397497e-185,"2","mm10-Apoc1"
"mm10-Bag4",1.50678911796852e-189,0.596814355455382,0.797,0.214,2.33687924305737e-185,"2","mm10-Bag4"
"mm10-Ubd",3.2080648603474e-189,0.373476761341664,0.376,0.039,4.97538779191279e-185,"2","mm10-Ubd"
"mm10-Mut",1.04980767618229e-187,0.541817193563403,0.688,0.148,1.62814672499111e-183,"2","mm10-Mut"
"mm10-Cib2",2.22072685789539e-187,1.04079069271372,0.749,0.201,3.44412528390996e-183,"2","mm10-Cib2"
"mm10-Uqcrfs1",3.25298496496124e-186,1.35721315462163,0.991,0.831,5.04505438215839e-182,"2","mm10-Uqcrfs1"
"mm10-Phtf2",6.11483946432374e-186,0.261494532111019,0.408,0.048,9.48350452521969e-182,"2","mm10-Phtf2"
"mm10-Acadm",8.77346553772336e-186,1.01983741323013,0.902,0.33,1.36067677024552e-181,"2","mm10-Acadm"
"mm10-Cyc1",1.14349628900483e-184,1.36096267513977,0.989,0.82,1.77344839461759e-180,"2","mm10-Cyc1"
"mm10-Tex2",2.30439452831007e-184,0.290939485110761,0.465,0.064,3.57388547395609e-180,"2","mm10-Tex2"
"mm10-Cisd3",3.29822531839655e-184,0.770690197349107,0.675,0.163,5.11521764630121e-180,"2","mm10-Cisd3"
"mm10-Uqcrh1",2.04971170865864e-183,1.06788363938497,1,0.99,3.17889788895868e-179,"2","mm10-Uqcrh"
"mm10-Dusp22",4.02715978274783e-183,0.873135222307458,0.882,0.347,6.24572210706362e-179,"2","mm10-Dusp22"
"mm10-Slc18b1",1.21382778135662e-181,0.42380975648078,0.583,0.107,1.88252550610598e-177,"2","mm10-Slc18b1"
"mm10-Scd2",4.29165961329463e-181,2.2614671787345,0.993,0.759,6.65593489425865e-177,"2","mm10-Scd2"
"mm10-Me1",1.66174202414644e-180,1.09097790876755,0.928,0.413,2.57719570524871e-176,"2","mm10-Me1"
"mm10-Naaa",2.61292091594566e-180,0.551180444017679,0.699,0.162,4.05237904854012e-176,"2","mm10-Naaa"
"mm10-Nnmt",4.78687651369901e-179,1.41125726331397,0.862,0.37,7.42396678509579e-175,"2","mm10-Nnmt"
"mm10-Ndufb10",1.84410480443003e-178,1.28159708981218,0.996,0.946,2.86002214119053e-174,"2","mm10-Ndufb10"
"mm10-Sowahc",2.23331370450905e-178,0.418771920130295,0.555,0.097,3.46364622432308e-174,"2","mm10-Sowahc"
"mm10-Mtm1",4.76820137568198e-178,0.282607424098224,0.432,0.057,7.39500351354519e-174,"2","mm10-Mtm1"
"mm10-Tfrc",2.44154430844328e-177,0.663504962482094,0.788,0.228,3.78659106796469e-173,"2","mm10-Tfrc"
"mm10-Cyb5a1",5.26150767083719e-177,1.52393979433268,0.991,0.909,8.1600722467014e-173,"2","mm10-Cyb5a"
"mm10-Dld",6.30552030959634e-177,0.759838767655151,0.869,0.317,9.77923144815297e-173,"2","mm10-Dld"
"mm10-Ghitm",5.28457212770189e-176,1.28839973840294,0.989,0.817,8.19584291285286e-172,"2","mm10-Ghitm"
"mm10-Mgst31",5.59299052054773e-176,1.6752206486502,0.996,0.756,8.67416899831748e-172,"2","mm10-Mgst3"
"mm10-Ogdh",7.02117216217746e-176,0.792400644416549,0.862,0.299,1.0889135906321e-171,"2","mm10-Ogdh"
"mm10-Sod2",1.07965583946098e-175,1.21599086829,0.993,0.758,1.67443824142004e-171,"2","mm10-Sod2"
"mm10-Rnf11",1.31133786405777e-175,1.3036202551089,0.963,0.532,2.03375389336719e-171,"2","mm10-Rnf11"
"mm10-Fam73b",3.44480466366029e-175,0.300513960653221,0.487,0.074,5.34254755287074e-171,"2","mm10-Fam73b"
"mm10-mt-Atp61",1.59995430760091e-174,1.71991468658097,1,1,2.48136913565825e-170,"2","mm10-mt-Atp6"
"mm10-Tab3",1.91891531630603e-174,0.263927210568788,0.389,0.046,2.97604576405902e-170,"2","mm10-Tab3"
"mm10-Acbd4",4.26900227185599e-174,0.515999512297772,0.664,0.149,6.62079562342145e-170,"2","mm10-Acbd4"
"mm10-Tmed5",5.64963839556724e-174,1.0474879380021,0.965,0.591,8.76202418768524e-170,"2","mm10-Tmed5"
"mm10-Ndufab1",1.96169709628459e-173,1.23193535278856,0.991,0.879,3.04239602662777e-169,"2","mm10-Ndufab1"
"mm10-Rab32",2.10008345821459e-172,0.690562700725613,0.777,0.239,3.257019435345e-168,"2","mm10-Rab32"
"mm10-Mtus1",1.46917902664137e-171,0.298383431878453,0.432,0.059,2.2785497524181e-167,"2","mm10-Mtus1"
"mm10-Coq5",4.0972916220673e-171,0.608771691764301,0.788,0.235,6.35448957666417e-167,"2","mm10-Coq5"
"mm10-Atpaf2",5.5324322337483e-171,0.568069591792815,0.769,0.222,8.58024915132024e-167,"2","mm10-Atpaf2"
"mm10-Ivd",7.26273214439667e-171,0.55764100958269,0.716,0.179,1.12637712827448e-166,"2","mm10-Ivd"
"mm10-Plcb1",1.03751713985862e-168,0.509404071758143,0.666,0.15,1.60908533220673e-164,"2","mm10-Plcb1"
"mm10-Lpgat1",2.17605716797684e-168,1.04208265966537,0.873,0.345,3.37484706181528e-164,"2","mm10-Lpgat1"
"mm10-Ppp2r1b",5.78321221009535e-168,0.576551887503469,0.725,0.189,8.96918381663687e-164,"2","mm10-Ppp2r1b"
"mm10-Atp5k",6.00511183387695e-167,1.19273676866943,0.998,0.992,9.31332794315975e-163,"2","mm10-Atp5k"
"mm10-Rgs2",9.46077288682291e-167,0.730737292822194,0.668,0.16,1.46727126701737e-162,"2","mm10-Rgs2"
"mm10-Gys1",1.07578251593082e-166,0.42555192574644,0.611,0.128,1.66843110395711e-162,"2","mm10-Gys1"
"mm10-Cox6b11",1.29667504395612e-165,1.20201771943821,1,0.994,2.01101332567155e-161,"2","mm10-Cox6b1"
"mm10-Clic4",2.38708628426842e-165,1.0740376955553,0.86,0.33,3.70213211827189e-161,"2","mm10-Clic4"
"mm10-Ndufb8",3.67143683165949e-165,1.00651205377688,0.998,0.975,5.69403138222071e-161,"2","mm10-Ndufb8"
"mm10-Hadhb",4.89938344466126e-165,0.799457858573761,0.86,0.31,7.59845378432515e-161,"2","mm10-Hadhb"
"mm10-Mtx2",1.65048841473638e-162,1.23070419191369,0.98,0.745,2.55974248241466e-158,"2","mm10-Mtx2"
"mm10-Acox1",5.38630960517711e-162,0.694295814519281,0.69,0.177,8.35362756666918e-158,"2","mm10-Acox1"
"mm10-Rhob",1.68481179454798e-161,0.954503002823453,0.891,0.38,2.61297461216447e-157,"2","mm10-Rhob"
"mm10-Tmcc3",1.89726192000322e-161,0.472045251533911,0.618,0.136,2.942463511733e-157,"2","mm10-Tmcc3"
"mm10-Taldo1",7.69965451996155e-161,1.30813488388994,0.926,0.553,1.19413941950084e-156,"2","mm10-Taldo1"
"mm10-D5Ertd579e",4.18616858837439e-160,0.832526054341144,0.856,0.327,6.49232886370985e-156,"2","mm10-D5Ertd579e"
"mm10-Isoc1",1.60895180977121e-159,0.518379534855819,0.686,0.182,2.49532336177417e-155,"2","mm10-Isoc1"
"mm10-Lyrm51",2.96423394658406e-159,1.07718904694429,0.95,0.56,4.59723042775722e-155,"2","mm10-Lyrm5"
"mm10-Pnpla8",6.21219918203809e-159,0.552561608643528,0.727,0.193,9.63449971142287e-155,"2","mm10-Pnpla8"
"mm10-Entpd5",1.98538574450228e-158,0.250779344008958,0.428,0.063,3.07913475114858e-154,"2","mm10-Entpd5"
"mm10-Pex19",5.94043845026153e-157,0.660383131849346,0.808,0.264,9.21302599251061e-153,"2","mm10-Pex19"
"mm10-Slc25a19",6.63793837575949e-157,0.379647814621985,0.537,0.105,1.02947786269654e-152,"2","mm10-Slc25a19"
"mm10-Cox7a2",6.74072035266246e-157,0.955922446408074,1,0.997,1.04541831949442e-152,"2","mm10-Cox7a2"
"mm10-Ndufa61",1.52476875116784e-156,1.06969314839518,1,0.959,2.36476385618621e-152,"2","mm10-Ndufa6"
"mm10-Oxct11",1.22440421491757e-155,1.13045783171435,0.989,0.793,1.89892849691566e-151,"2","mm10-Oxct1"
"mm10-Echs1",1.47172193351051e-155,0.926968597069439,0.913,0.49,2.28249354668144e-151,"2","mm10-Echs1"
